file,class,method,variable,usage
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithScore_CoarseGrained/0,course,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,reference,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,courseName,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,year,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,xml,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,student1,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,expected,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,course,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,xstream,4
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,score1,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,courseFactory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithStudents/0,referenceInt,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,reference,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,courseName,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,year,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,xml,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,expected,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,course,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,xstream,4
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,courseFactory,1
/src/02-questions/src/tests/br/ufmg/engsoft/reprova/tests/model/CourseTest.java,br.ufmg.engsoft.reprova.tests.model.CourseTest,testCreateWithoutStudents/0,referenceInt,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",response,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",course,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,FindCourseCommand/1[br.ufmg.engsoft.reprova.database.CourseDAO],courseDAO,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],reference,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],jsonParser,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],referenceInteger,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],course,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],jsonBody,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],body,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/FindCourseCommand.java,br.ufmg.engsoft.reprova.routes.command.FindCourseCommand,getCourseFromRequest/1[br.ufmg.engsoft.reprova.routes.command.Request],object,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"Questions/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.QuestionsDAO]",json,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"Questions/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.QuestionsDAO]",questionsDAO,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,"FineGrainedCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,"FineGrainedCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",db,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,add/1[br.ufmg.engsoft.reprova.model.Course],course,8
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,add/1[br.ufmg.engsoft.reprova.model.Course],students,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,add/1[br.ufmg.engsoft.reprova.model.Course],doc,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,get/1[br.ufmg.engsoft.reprova.model.Course],course,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,get/1[br.ufmg.engsoft.reprova.model.Course],doc,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,get/1[br.ufmg.engsoft.reprova.model.Course],students,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,delete/1[br.ufmg.engsoft.reprova.model.Course],result,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/FineGrainedCourseDAO.java,br.ufmg.engsoft.reprova.database.FineGrainedCourseDAO,delete/1[br.ufmg.engsoft.reprova.model.Course],course,10
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/JsonScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.JsonScoreFactory,createScoreFile/1[java.lang.String],scoreFile,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/JsonScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.JsonScoreFactory,createScoreFile/1[java.lang.String],submittedFileName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],scoredCourse,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],jsonParser,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],studentJson,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],student,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],reader,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],course,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],students,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],jsonObject,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],object,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getScoredCourseFromFile/1[java.io.BufferedReader],studentsList,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getStudent/1[br.ufmg.engsoft.reprova.model.JsonElement],score,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getStudent/1[br.ufmg.engsoft.reprova.model.JsonElement],studentJson,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getStudent/1[br.ufmg.engsoft.reprova.model.JsonElement],student,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getStudent/1[br.ufmg.engsoft.reprova.model.JsonElement],scoreString,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getStudent/1[br.ufmg.engsoft.reprova.model.JsonElement],id,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],reference,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],courseJson,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],referenceString,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],yearString,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],course,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],jsonObject,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],courseFactory,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreJson.java,br.ufmg.engsoft.reprova.model.ScoreJson,getCourse/1[br.ufmg.engsoft.reprova.model.JsonObject],referenceInt,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",courses,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",statement,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",description,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",theme,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",id,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",isPrivate,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],question,6
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],obj,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,builder,8
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",score,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",ref,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",courseName,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",year,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",students,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",ref,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/FineGrainedCourseFactory.java,br.ufmg.engsoft.reprova.model.variability.FineGrainedCourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",students,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",typeOfT,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",parserBuilder,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",context,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserializeTo/3[br.ufmg.engsoft.reprova.model.JsonElement,br.ufmg.engsoft.reprova.mime.json.GsonBuilder,java.lang.Class<T>]",parserBuilder,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserializeTo/3[br.ufmg.engsoft.reprova.model.JsonElement,br.ufmg.engsoft.reprova.mime.json.GsonBuilder,java.lang.Class<T>]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$CourserDeserializer,"deserializeTo/3[br.ufmg.engsoft.reprova.model.JsonElement,br.ufmg.engsoft.reprova.mime.json.GsonBuilder,java.lang.Class<T>]",clazz,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,equals/1[java.lang.Object],obj,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,equals/1[java.lang.Object],course,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",ref,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",courseName,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",year,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,ScoreFile/1[java.lang.String],format,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,getScoredCourseFromFile/1[java.io.BufferedReader],reader,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,validateFile/1[java.lang.String],submittedFileName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$StudentDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",typeOfT,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$StudentDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",parserBuilder,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$StudentDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",context,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/mime/json/Json.java,br.ufmg.engsoft.reprova.mime.json.Json$StudentDeserializer,"deserialize/3[br.ufmg.engsoft.reprova.model.JsonElement,java.lang.reflect.Type,br.ufmg.engsoft.reprova.mime.json.JsonDeserializationContext]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/AddScoreCommand.java,br.ufmg.engsoft.reprova.routes.command.AddScoreCommand,AddScoreCommand/1[br.ufmg.engsoft.reprova.database.CourseDAO],courseDAO,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/AddScoreCommand.java,br.ufmg.engsoft.reprova.routes.command.AddScoreCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",scoredCourse,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/AddScoreCommand.java,br.ufmg.engsoft.reprova.routes.command.AddScoreCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",request,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/AddScoreCommand.java,br.ufmg.engsoft.reprova.routes.command.AddScoreCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",scoreFile,1
